item_id,path,has_obj,has_mtl,has_pcd,has_keypoints,has_border,textures,all_files,category,source_format,converted_to,metadata_notes,analysis_success,status
1dlls_Dress443,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlls_Dress443.glb,True,True,True,True,True,"['Dress443_diffuse_1001.png', 'Dress443_displacement_1001.png', 'Dress443_metallicroughness_1001.png', 'Dress443_metalness_1001.png', 'Dress443_normal_1001.png', 'Dress443_opacity_1001.png', 'Dress443_roughness_1001.png']","['1dlls_Dress443.obj', '1dlls_Dress443.pcd', 'border.obj', 'border.obj.mtl', 'Dress443.mtl', 'Dress443_diffuse_1001.png', 'Dress443_displacement_1001.png', 'Dress443_metallicroughness_1001.png', 'Dress443_metalness_1001.png', 'Dress443_normal_1001.png', 'Dress443_opacity_1001.png', 'Dress443_roughness_1001.png', 'kp_1dlls_Dress443.pcd']",Long_LongSleeve,obj,glb,,False,OK
1dlls_Dress444,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlls_Dress444.glb,True,True,True,True,True,"['Dress444_diffuse_1001.png', 'Dress444_displacement_1001.png', 'Dress444_metallicroughness_1001.png', 'Dress444_metalness_1001.png', 'Dress444_normal_1001.png', 'Dress444_opacity_1001.png', 'Dress444_roughness_1001.png']","['1dlls_Dress444.obj', '1dlls_Dress444.pcd', 'border.obj', 'border.obj.mtl', 'Dress444.mtl', 'Dress444_diffuse_1001.png', 'Dress444_displacement_1001.png', 'Dress444_metallicroughness_1001.png', 'Dress444_metalness_1001.png', 'Dress444_normal_1001.png', 'Dress444_opacity_1001.png', 'Dress444_roughness_1001.png', 'kp_1dlls_Dress444.pcd']",Long_LongSleeve,obj,glb,,False,OK
1dlls_Dress449,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlls_Dress449.glb,True,True,True,True,True,"['Dress449_diffuse_1001.png', 'Dress449_displacement_1001.png', 'Dress449_metallicroughness_1001.png', 'Dress449_metalness_1001.png', 'Dress449_normal_1001.png', 'Dress449_opacity_1001.png', 'Dress449_roughness_1001.png']","['1dlls_Dress449.obj', '1dlls_Dress449.pcd', 'border.obj', 'border.obj.mtl', 'Dress449.mtl', 'Dress449_diffuse_1001.png', 'Dress449_displacement_1001.png', 'Dress449_metallicroughness_1001.png', 'Dress449_metalness_1001.png', 'Dress449_normal_1001.png', 'Dress449_opacity_1001.png', 'Dress449_roughness_1001.png', 'kp_1dlls_Dress449.pcd']",Long_LongSleeve,obj,glb,,False,OK
1dlls_Dress450,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlls_Dress450.glb,True,True,True,True,True,"['Dress450_diffuse_1001.png', 'Dress450_displacement_1001.png', 'Dress450_metallicroughness_1001.png', 'Dress450_metalness_1001.png', 'Dress450_normal_1001.png', 'Dress450_opacity_1001.png', 'Dress450_roughness_1001.png']","['1dlls_Dress450.obj', '1dlls_Dress450.pcd', 'border.obj', 'border.obj.mtl', 'Dress450.mtl', 'Dress450_diffuse_1001.png', 'Dress450_displacement_1001.png', 'Dress450_metallicroughness_1001.png', 'Dress450_metalness_1001.png', 'Dress450_normal_1001.png', 'Dress450_opacity_1001.png', 'Dress450_roughness_1001.png', 'kp_1dlls_Dress450.pcd']",Long_LongSleeve,obj,glb,,False,OK
1dlss_Dress074-buttons,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlss_Dress074-buttons.glb,True,True,True,True,True,"['Dress074_diffuse_1001.png', 'Dress074_displacement_1001.png', 'Dress074_metallicroughness_1001.png', 'Dress074_metalness_1001.png', 'Dress074_normal_1001.png', 'Dress074_opacity_1001.png', 'Dress074_roughness_1001.png']","['1dlss_Dress074-buttons.obj', '1dlss_Dress074-buttons.pcd', 'border.obj', 'border.obj.mtl', 'Dress074.mtl', 'Dress074_diffuse_1001.png', 'Dress074_displacement_1001.png', 'Dress074_metallicroughness_1001.png', 'Dress074_metalness_1001.png', 'Dress074_normal_1001.png', 'Dress074_opacity_1001.png', 'Dress074_roughness_1001.png', 'kp_1dlss_Dress074-buttons.pcd']",Long_ShortSleeve,obj,glb,,False,OK
1dlss_Dress084,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlss_Dress084.glb,True,True,True,True,True,"['Dress084_diffuse_1001.png', 'Dress084_displacement_1001.png', 'Dress084_metallicroughness_1001.png', 'Dress084_metalness_1001.png', 'Dress084_normal_1001.png', 'Dress084_opacity_1001.png', 'Dress084_roughness_1001.png']","['1dlss_Dress084.obj', '1dlss_Dress084.pcd', 'border.obj', 'border.obj.mtl', 'Dress084.mtl', 'Dress084_diffuse_1001.png', 'Dress084_displacement_1001.png', 'Dress084_metallicroughness_1001.png', 'Dress084_metalness_1001.png', 'Dress084_normal_1001.png', 'Dress084_opacity_1001.png', 'Dress084_roughness_1001.png', 'kp_1dlss_Dress084.pcd']",Long_ShortSleeve,obj,glb,,False,OK
1dlss_Dress086,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlss_Dress086.glb,True,True,True,True,True,"['Dress086_diffuse_1001.png', 'Dress086_displacement_1001.png', 'Dress086_metallicroughness_1001.png', 'Dress086_metalness_1001.png', 'Dress086_normal_1001.png', 'Dress086_opacity_1001.png', 'Dress086_roughness_1001.png']","['1dlss_Dress086.obj', '1dlss_Dress086.pcd', 'border.obj', 'border.obj.mtl', 'Dress086.mtl', 'Dress086_diffuse_1001.png', 'Dress086_displacement_1001.png', 'Dress086_metallicroughness_1001.png', 'Dress086_metalness_1001.png', 'Dress086_normal_1001.png', 'Dress086_opacity_1001.png', 'Dress086_roughness_1001.png', 'kp_1dlss_Dress086.pcd']",Long_ShortSleeve,obj,glb,,False,OK
1dlss_Dress132,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlss_Dress132.glb,True,True,True,True,True,"['Dress132_diffuse_1001.png', 'Dress132_displacement_1001.png', 'Dress132_metallicroughness_1001.png', 'Dress132_metalness_1001.png', 'Dress132_normal_1001.png', 'Dress132_opacity_1001.png', 'Dress132_roughness_1001.png']","['1dlss_Dress132.obj', '1dlss_Dress132.pcd', 'border.obj', 'border.obj.mtl', 'Dress132.mtl', 'Dress132_diffuse_1001.png', 'Dress132_displacement_1001.png', 'Dress132_metallicroughness_1001.png', 'Dress132_metalness_1001.png', 'Dress132_normal_1001.png', 'Dress132_opacity_1001.png', 'Dress132_roughness_1001.png', 'kp_1dlss_Dress132.pcd']",Long_ShortSleeve,obj,glb,,False,OK
1dlss_Dress154,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlss_Dress154.glb,True,True,True,True,True,"['Dress154_diffuse_1001.png', 'Dress154_displacement_1001.png', 'Dress154_metallicroughness_1001.png', 'Dress154_metalness_1001.png', 'Dress154_normal_1001.png', 'Dress154_opacity_1001.png', 'Dress154_roughness_1001.png']","['1dlss_Dress154.obj', '1dlss_Dress154.pcd', 'border.obj', 'border.obj.mtl', 'Dress154.mtl', 'Dress154_diffuse_1001.png', 'Dress154_displacement_1001.png', 'Dress154_metallicroughness_1001.png', 'Dress154_metalness_1001.png', 'Dress154_normal_1001.png', 'Dress154_opacity_1001.png', 'Dress154_roughness_1001.png', 'kp_1dlss_Dress154.pcd']",Long_ShortSleeve,obj,glb,,False,OK
1dlss_Dress172,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlss_Dress172.glb,True,True,True,True,True,"['Dress172_diffuse_1001.png', 'Dress172_displacement_1001.png', 'Dress172_metallicroughness_1001.png', 'Dress172_metalness_1001.png', 'Dress172_normal_1001.png', 'Dress172_opacity_1001.png', 'Dress172_roughness_1001.png']","['1dlss_Dress172.obj', '1dlss_Dress172.pcd', 'border.obj', 'border.obj.mtl', 'Dress172.mtl', 'Dress172_diffuse_1001.png', 'Dress172_displacement_1001.png', 'Dress172_metallicroughness_1001.png', 'Dress172_metalness_1001.png', 'Dress172_normal_1001.png', 'Dress172_opacity_1001.png', 'Dress172_roughness_1001.png', 'kp_1dlss_Dress172.pcd']",Long_ShortSleeve,obj,glb,,False,OK
1dlss_Dress185-buttons,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlss_Dress185-buttons.glb,True,True,True,True,True,"['Dress185_diffuse_1001.png', 'Dress185_displacement_1001.png', 'Dress185_metallicroughness_1001.png', 'Dress185_metalness_1001.png', 'Dress185_normal_1001.png', 'Dress185_opacity_1001.png', 'Dress185_roughness_1001.png']","['1dlss_Dress185-buttons.obj', '1dlss_Dress185-buttons.pcd', 'border.obj', 'border.obj.mtl', 'Dress185.mtl', 'Dress185_diffuse_1001.png', 'Dress185_displacement_1001.png', 'Dress185_metallicroughness_1001.png', 'Dress185_metalness_1001.png', 'Dress185_normal_1001.png', 'Dress185_opacity_1001.png', 'Dress185_roughness_1001.png', 'kp_1dlss_Dress185-buttons.pcd']",Long_ShortSleeve,obj,glb,,False,OK
1dlss_Dress239-buttons,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlss_Dress239-buttons.glb,True,True,True,True,True,"['Dress239_diffuse_1001.png', 'Dress239_displacement_1001.png', 'Dress239_metallicroughness_1001.png', 'Dress239_metalness_1001.png', 'Dress239_normal_1001.png', 'Dress239_opacity_1001.png', 'Dress239_roughness_1001.png']","['1dlss_Dress239-buttons.obj', '1dlss_Dress239-buttons.pcd', 'border.obj', 'border.obj.mtl', 'Dress239.mtl', 'Dress239_diffuse_1001.png', 'Dress239_displacement_1001.png', 'Dress239_metallicroughness_1001.png', 'Dress239_metalness_1001.png', 'Dress239_normal_1001.png', 'Dress239_opacity_1001.png', 'Dress239_roughness_1001.png', 'kp_1dlss_Dress239-buttons.pcd']",Long_ShortSleeve,obj,glb,,False,OK
1dlss_Dress258,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlss_Dress258.glb,True,True,True,True,True,"['Dress258_diffuse_1001.png', 'Dress258_displacement_1001.png', 'Dress258_metallicroughness_1001.png', 'Dress258_metalness_1001.png', 'Dress258_normal_1001.png', 'Dress258_opacity_1001.png', 'Dress258_roughness_1001.png']","['1dlss_Dress258.obj', '1dlss_Dress258.pcd', 'border.obj', 'border.obj.mtl', 'Dress258.mtl', 'Dress258_diffuse_1001.png', 'Dress258_displacement_1001.png', 'Dress258_metallicroughness_1001.png', 'Dress258_metalness_1001.png', 'Dress258_normal_1001.png', 'Dress258_opacity_1001.png', 'Dress258_roughness_1001.png', 'kp_1dlss_Dress258.pcd']",Long_ShortSleeve,obj,glb,,False,OK
1dlss_Dress259,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlss_Dress259.glb,True,True,True,True,True,"['Dress259_diffuse_1001.png', 'Dress259_displacement_1001.png', 'Dress259_metallicroughness_1001.png', 'Dress259_metalness_1001.png', 'Dress259_normal_1001.png', 'Dress259_opacity_1001.png', 'Dress259_roughness_1001.png']","['1dlss_Dress259.obj', '1dlss_Dress259.pcd', 'border.obj', 'border.obj.mtl', 'Dress259.mtl', 'Dress259_diffuse_1001.png', 'Dress259_displacement_1001.png', 'Dress259_metallicroughness_1001.png', 'Dress259_metalness_1001.png', 'Dress259_normal_1001.png', 'Dress259_opacity_1001.png', 'Dress259_roughness_1001.png', 'kp_1dlss_Dress259.pcd']",Long_ShortSleeve,obj,glb,,False,OK
1dlss_Dress347,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlss_Dress347.glb,True,True,True,True,True,"['Dress347_diffuse_1001.png', 'Dress347_displacement_1001.png', 'Dress347_metallicroughness_1001.png', 'Dress347_metalness_1001.png', 'Dress347_normal_1001.png', 'Dress347_opacity_1001.png', 'Dress347_roughness_1001.png']","['1dlss_Dress347.obj', '1dlss_Dress347.pcd', 'border.obj', 'border.obj.mtl', 'Dress347.mtl', 'Dress347_diffuse_1001.png', 'Dress347_displacement_1001.png', 'Dress347_metallicroughness_1001.png', 'Dress347_metalness_1001.png', 'Dress347_normal_1001.png', 'Dress347_opacity_1001.png', 'Dress347_roughness_1001.png', 'kp_1dlss_Dress347.pcd']",Long_ShortSleeve,obj,glb,,False,OK
1dlss_Dress348,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlss_Dress348.glb,True,True,True,True,True,"['Dress348_diffuse_1001.png', 'Dress348_displacement_1001.png', 'Dress348_metallicroughness_1001.png', 'Dress348_metalness_1001.png', 'Dress348_normal_1001.png', 'Dress348_opacity_1001.png', 'Dress348_roughness_1001.png']","['1dlss_Dress348.obj', '1dlss_Dress348.pcd', 'border.obj', 'border.obj.mtl', 'Dress348.mtl', 'Dress348_diffuse_1001.png', 'Dress348_displacement_1001.png', 'Dress348_metallicroughness_1001.png', 'Dress348_metalness_1001.png', 'Dress348_normal_1001.png', 'Dress348_opacity_1001.png', 'Dress348_roughness_1001.png', 'kp_1dlss_Dress348.pcd']",Long_ShortSleeve,obj,glb,,False,OK
1dlss_Dress349,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dlss_Dress349.glb,True,True,True,True,True,"['Dress349_diffuse_1001.png', 'Dress349_displacement_1001.png', 'Dress349_metallicroughness_1001.png', 'Dress349_metalness_1001.png', 'Dress349_normal_1001.png', 'Dress349_opacity_1001.png', 'Dress349_roughness_1001.png']","['1dlss_Dress349.obj', '1dlss_Dress349.pcd', 'border.obj', 'border.obj.mtl', 'Dress349.mtl', 'Dress349_diffuse_1001.png', 'Dress349_displacement_1001.png', 'Dress349_metallicroughness_1001.png', 'Dress349_metalness_1001.png', 'Dress349_normal_1001.png', 'Dress349_opacity_1001.png', 'Dress349_roughness_1001.png', 'kp_1dlss_Dress349.pcd']",Long_ShortSleeve,obj,glb,,False,OK
1dsg_Dress080,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsg_Dress080.glb,True,True,True,True,True,"['Dress080_diffuse_1001.png', 'Dress080_displacement_1001.png', 'Dress080_metallicroughness_1001.png', 'Dress080_metalness_1001.png', 'Dress080_normal_1001.png', 'Dress080_opacity_1001.png', 'Dress080_roughness_1001.png']","['1dsg_Dress080.obj', '1dsg_Dress080.pcd', 'border.obj', 'border.obj.mtl', 'Dress080.mtl', 'Dress080_diffuse_1001.png', 'Dress080_displacement_1001.png', 'Dress080_metallicroughness_1001.png', 'Dress080_metalness_1001.png', 'Dress080_normal_1001.png', 'Dress080_opacity_1001.png', 'Dress080_roughness_1001.png', 'kp_1dsg_Dress080.pcd']",Short_Gallus,obj,glb,,False,OK
1dsg_Dress088,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsg_Dress088.glb,True,True,True,True,True,"['Dress088_diffuse_1001.png', 'Dress088_displacement_1001.png', 'Dress088_metallicroughness_1001.png', 'Dress088_metalness_1001.png', 'Dress088_normal_1001.png', 'Dress088_opacity_1001.png', 'Dress088_roughness_1001.png']","['1dsg_Dress088.obj', '1dsg_Dress088.pcd', 'border.obj', 'border.obj.mtl', 'Dress088.mtl', 'Dress088_diffuse_1001.png', 'Dress088_displacement_1001.png', 'Dress088_metallicroughness_1001.png', 'Dress088_metalness_1001.png', 'Dress088_normal_1001.png', 'Dress088_opacity_1001.png', 'Dress088_roughness_1001.png', 'kp_1dsg_Dress088.pcd']",Short_Gallus,obj,glb,,False,OK
1dsg_Dress100,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsg_Dress100.glb,True,True,True,True,True,"['Dress100_diffuse_1001.png', 'Dress100_displacement_1001.png', 'Dress100_metallicroughness_1001.png', 'Dress100_metalness_1001.png', 'Dress100_normal_1001.png', 'Dress100_opacity_1001.png', 'Dress100_roughness_1001.png']","['1dsg_Dress100.obj', '1dsg_Dress100.pcd', 'border.obj', 'border.obj.mtl', 'Dress100.mtl', 'Dress100_diffuse_1001.png', 'Dress100_displacement_1001.png', 'Dress100_metallicroughness_1001.png', 'Dress100_metalness_1001.png', 'Dress100_normal_1001.png', 'Dress100_opacity_1001.png', 'Dress100_roughness_1001.png', 'kp_1dsg_Dress100.pcd']",Short_Gallus,obj,glb,,False,OK
1dsg_Dress127,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsg_Dress127.glb,True,True,True,True,True,"['Dress127_diffuse_1001.png', 'Dress127_displacement_1001.png', 'Dress127_metallicroughness_1001.png', 'Dress127_metalness_1001.png', 'Dress127_normal_1001.png', 'Dress127_opacity_1001.png', 'Dress127_roughness_1001.png']","['1dsg_Dress127.obj', '1dsg_Dress127.pcd', 'border.obj', 'border.obj.mtl', 'Dress127.mtl', 'Dress127_diffuse_1001.png', 'Dress127_displacement_1001.png', 'Dress127_metallicroughness_1001.png', 'Dress127_metalness_1001.png', 'Dress127_normal_1001.png', 'Dress127_opacity_1001.png', 'Dress127_roughness_1001.png', 'kp_1dsg_Dress127.pcd']",Short_Gallus,obj,glb,,False,OK
1dsg_Dress128,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsg_Dress128.glb,True,True,True,True,True,"['Dress128_diffuse_1001.png', 'Dress128_displacement_1001.png', 'Dress128_metallicroughness_1001.png', 'Dress128_metalness_1001.png', 'Dress128_normal_1001.png', 'Dress128_opacity_1001.png', 'Dress128_roughness_1001.png']","['1dsg_Dress128.obj', '1dsg_Dress128.pcd', 'border.obj', 'border.obj.mtl', 'Dress128.mtl', 'Dress128_diffuse_1001.png', 'Dress128_displacement_1001.png', 'Dress128_metallicroughness_1001.png', 'Dress128_metalness_1001.png', 'Dress128_normal_1001.png', 'Dress128_opacity_1001.png', 'Dress128_roughness_1001.png', 'kp_1dsg_Dress128.pcd']",Short_Gallus,obj,glb,,False,OK
1dsg_Dress156,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsg_Dress156.glb,True,True,True,True,True,"['Dress156_diffuse_1001.png', 'Dress156_displacement_1001.png', 'Dress156_metallicroughness_1001.png', 'Dress156_metalness_1001.png', 'Dress156_normal_1001.png', 'Dress156_opacity_1001.png', 'Dress156_roughness_1001.png']","['1dsg_Dress156.obj', '1dsg_Dress156.pcd', 'border.obj', 'border.obj.mtl', 'Dress156.mtl', 'Dress156_diffuse_1001.png', 'Dress156_displacement_1001.png', 'Dress156_metallicroughness_1001.png', 'Dress156_metalness_1001.png', 'Dress156_normal_1001.png', 'Dress156_opacity_1001.png', 'Dress156_roughness_1001.png', 'kp_1dsg_Dress156.pcd']",Short_Gallus,obj,glb,,False,OK
1dsg_Dress178,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsg_Dress178.glb,True,True,True,True,True,"['Dress178_diffuse_1001.png', 'Dress178_displacement_1001.png', 'Dress178_metallicroughness_1001.png', 'Dress178_metalness_1001.png', 'Dress178_normal_1001.png', 'Dress178_opacity_1001.png', 'Dress178_roughness_1001.png']","['1dsg_Dress178.obj', '1dsg_Dress178.pcd', 'border.obj', 'border.obj.mtl', 'Dress178.mtl', 'Dress178_diffuse_1001.png', 'Dress178_displacement_1001.png', 'Dress178_metallicroughness_1001.png', 'Dress178_metalness_1001.png', 'Dress178_normal_1001.png', 'Dress178_opacity_1001.png', 'Dress178_roughness_1001.png', 'kp_1dsg_Dress178.pcd']",Short_Gallus,obj,glb,,False,OK
1dsg_Dress183,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsg_Dress183.glb,True,True,True,True,True,"['Dress183_diffuse_1001.png', 'Dress183_displacement_1001.png', 'Dress183_metallicroughness_1001.png', 'Dress183_metalness_1001.png', 'Dress183_normal_1001.png', 'Dress183_opacity_1001.png', 'Dress183_roughness_1001.png']","['1dsg_Dress183.obj', '1dsg_Dress183.pcd', 'border.obj', 'border.obj.mtl', 'Dress183.mtl', 'Dress183_diffuse_1001.png', 'Dress183_displacement_1001.png', 'Dress183_metallicroughness_1001.png', 'Dress183_metalness_1001.png', 'Dress183_normal_1001.png', 'Dress183_opacity_1001.png', 'Dress183_roughness_1001.png', 'kp_1dsg_Dress183.pcd']",Short_Gallus,obj,glb,,False,OK
1dsg_Top375,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsg_Top375.glb,True,True,True,True,True,"['Top375_diffuse_1001.png', 'Top375_displacement_1001.png', 'Top375_metallicroughness_1001.png', 'Top375_metalness_1001.png', 'Top375_normal_1001.png', 'Top375_opacity_1001.png', 'Top375_roughness_1001.png']","['1dsg_Top375.obj', '1dsg_Top375.pcd', 'border.obj', 'border.obj.mtl', 'kp_1dsg_Top375.pcd', 'Top375.mtl', 'Top375_diffuse_1001.png', 'Top375_displacement_1001.png', 'Top375_metallicroughness_1001.png', 'Top375_metalness_1001.png', 'Top375_normal_1001.png', 'Top375_opacity_1001.png', 'Top375_roughness_1001.png']",Short_Gallus,obj,glb,,False,OK
1dsls_Dress025,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsls_Dress025.glb,True,True,True,True,True,"['Dress025_diffuse_1001.png', 'Dress025_displacement_1001.png', 'Dress025_metallicroughness_1001.png', 'Dress025_metalness_1001.png', 'Dress025_normal_1001.png', 'Dress025_opacity_1001.png', 'Dress025_roughness_1001.png']","['1dsls_Dress025.obj', '1dsls_Dress025.pcd', 'border.obj', 'border.obj.mtl', 'Dress025.mtl', 'Dress025_diffuse_1001.png', 'Dress025_displacement_1001.png', 'Dress025_metallicroughness_1001.png', 'Dress025_metalness_1001.png', 'Dress025_normal_1001.png', 'Dress025_opacity_1001.png', 'Dress025_roughness_1001.png', 'kp_1dsls_Dress025.pcd']",Short_LongSleeve,obj,glb,,False,OK
1dsls_Dress047,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsls_Dress047.glb,True,True,True,True,True,"['Dress047_diffuse_1001.png', 'Dress047_displacement_1001.png', 'Dress047_metallicroughness_1001.png', 'Dress047_metalness_1001.png', 'Dress047_normal_1001.png', 'Dress047_opacity_1001.png', 'Dress047_roughness_1001.png']","['1dsls_Dress047.obj', '1dsls_Dress047.pcd', 'border.obj', 'border.obj.mtl', 'Dress047.mtl', 'Dress047_diffuse_1001.png', 'Dress047_displacement_1001.png', 'Dress047_metallicroughness_1001.png', 'Dress047_metalness_1001.png', 'Dress047_normal_1001.png', 'Dress047_opacity_1001.png', 'Dress047_roughness_1001.png', 'kp_1dsls_Dress047.pcd']",Short_LongSleeve,obj,glb,,False,OK
1dsls_Dress149-pockets,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsls_Dress149-pockets.glb,True,True,True,True,True,"['Dress149_diffuse_1001.png', 'Dress149_displacement_1001.png', 'Dress149_metallicroughness_1001.png', 'Dress149_metalness_1001.png', 'Dress149_normal_1001.png', 'Dress149_opacity_1001.png', 'Dress149_roughness_1001.png']","['1dsls_Dress149-pockets.obj', '1dsls_Dress149-pockets.pcd', 'border.obj', 'border.obj.mtl', 'Dress149.mtl', 'Dress149_diffuse_1001.png', 'Dress149_displacement_1001.png', 'Dress149_metallicroughness_1001.png', 'Dress149_metalness_1001.png', 'Dress149_normal_1001.png', 'Dress149_opacity_1001.png', 'Dress149_roughness_1001.png', 'kp_1dsls_Dress149-pockets.pcd']",Short_LongSleeve,obj,glb,,False,OK
1dsls_Dress160,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsls_Dress160.glb,True,True,True,True,True,"['Dress160_diffuse_1001.png', 'Dress160_displacement_1001.png', 'Dress160_metallicroughness_1001.png', 'Dress160_metalness_1001.png', 'Dress160_normal_1001.png', 'Dress160_opacity_1001.png', 'Dress160_roughness_1001.png']","['1dsls_Dress160.obj', '1dsls_Dress160.pcd', 'border.obj', 'border.obj.mtl', 'Dress160.mtl', 'Dress160_diffuse_1001.png', 'Dress160_displacement_1001.png', 'Dress160_metallicroughness_1001.png', 'Dress160_metalness_1001.png', 'Dress160_normal_1001.png', 'Dress160_opacity_1001.png', 'Dress160_roughness_1001.png', 'kp_1dsls_Dress160.pcd']",Short_LongSleeve,obj,glb,,False,OK
1dsls_Dress194-buttons,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsls_Dress194-buttons.glb,True,True,True,True,True,"['Dress194_diffuse_1001.png', 'Dress194_displacement_1001.png', 'Dress194_metallicroughness_1001.png', 'Dress194_metalness_1001.png', 'Dress194_normal_1001.png', 'Dress194_opacity_1001.png', 'Dress194_roughness_1001.png']","['1dsls_Dress194-buttons.obj', '1dsls_Dress194-buttons.pcd', 'border.obj', 'border.obj.mtl', 'Dress194.mtl', 'Dress194_diffuse_1001.png', 'Dress194_displacement_1001.png', 'Dress194_metallicroughness_1001.png', 'Dress194_metalness_1001.png', 'Dress194_normal_1001.png', 'Dress194_opacity_1001.png', 'Dress194_roughness_1001.png', 'kp_1dsls_Dress194-buttons.pcd']",Short_LongSleeve,obj,glb,,False,OK
1dsls_Dress207,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsls_Dress207.glb,True,True,True,True,True,"['Dress207_diffuse_1001.png', 'Dress207_displacement_1001.png', 'Dress207_metallicroughness_1001.png', 'Dress207_metalness_1001.png', 'Dress207_normal_1001.png', 'Dress207_opacity_1001.png', 'Dress207_roughness_1001.png']","['1dsls_Dress207.obj', '1dsls_Dress207.pcd', 'border.obj', 'border.obj.mtl', 'Dress207.mtl', 'Dress207_diffuse_1001.png', 'Dress207_displacement_1001.png', 'Dress207_metallicroughness_1001.png', 'Dress207_metalness_1001.png', 'Dress207_normal_1001.png', 'Dress207_opacity_1001.png', 'Dress207_roughness_1001.png', 'kp_1dsls_Dress207.pcd']",Short_LongSleeve,obj,glb,,False,OK
1dsls_Dress214,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsls_Dress214.glb,True,True,True,True,True,"['Dress214_diffuse_1001.png', 'Dress214_displacement_1001.png', 'Dress214_metallicroughness_1001.png', 'Dress214_metalness_1001.png', 'Dress214_normal_1001.png', 'Dress214_opacity_1001.png', 'Dress214_roughness_1001.png']","['1dsls_Dress214.obj', '1dsls_Dress214.pcd', 'border.obj', 'border.obj.mtl', 'Dress214.mtl', 'Dress214_diffuse_1001.png', 'Dress214_displacement_1001.png', 'Dress214_metallicroughness_1001.png', 'Dress214_metalness_1001.png', 'Dress214_normal_1001.png', 'Dress214_opacity_1001.png', 'Dress214_roughness_1001.png', 'kp_1dsls_Dress214.pcd']",Short_LongSleeve,obj,glb,,False,OK
1dsls_Dress233,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\1dsls_Dress233.glb,True,True,True,True,True,"['Dress233_diffuse_1001.png', 'Dress233_displacement_1001.png', 'Dress233_metallicroughness_1001.png', 'Dress233_metalness_1001.png', 'Dress233_normal_1001.png', 'Dress233_opacity_1001.png', 'Dress233_roughness_1001.png']","['1dsls_Dress233.obj', '1dsls_Dress233.pcd', 'border.obj', 'border.obj.mtl', 'Dress233.mtl', 'Dress233_diffuse_1001.png', 'Dress233_displacement_1001.png', 'Dress233_metallicroughness_1001.png', 'Dress233_metalness_1001.png', 'Dress233_normal_1001.png', 'Dress233_opacity_1001.png', 'Dress233_roughness_1001.png', 'kp_1dsls_Dress233.pcd']",Short_LongSleeve,obj,glb,,False,OK
